"Timestamp","career","salary","nation","country","background","years","bioinformatics","position","papers","author","like","dislike","happy","tools","applications","future","question","languages"
07/06/2008 15:05:00,"academia",37000,"asia","asia","bio",7,"Structural Bioinformatics","Post Doc / Research Scientist",4,3,"The area of bioinformatics you work in, Your relationship with your manager/boss, Flexibility of hours and holidays",,10,"mafft, provat, mega4, pymol","skype,",30,"NA","Perl"
07/06/2008 16:21:00,"academia",80000,"north america","north america","cs",7,"Genome analysis, Sequence analysis, Phylogenetics, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",4,0,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","Your relationship with your collegues, The pay",9,"NA","wordpress, mantis, twitter, google docs, mediawiki",40,"it will become a lot more mathematical. it will require more rigorous training in the math and computer sciences than in biology. it may become more mainstream as more domain-agnostic data analysis, visualization, and storage tools (as those being developed at google) become available.","Perl, Java, Ruby, C/C++, Groovy"
07/06/2008 16:48:00,"academia",40000,"europe","europe","bio",3,"Genome analysis, Sequence analysis","Masters / PhD / Entry Level",1,1,"The area of bioinformatics you work in, Your relationship with your manager/boss, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career, Writing papers",8,"NA","friendfeed, wordpress","NA","what is bioinformatics anyway? :) in 10 years","Perl, Java, R"
07/07/2008 04:07:00,"academia",60000,"NA","NA","bio",7,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Genetics and population analysis, Databases and Ontologies","Senior Post doc / Senior Scientist",30,7,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues","Writing papers",9,"fasta, blast, phylip, mrbayes, paml, r, blat, soap, genewise, vienna rna","wordpress, twitter, google docs, facebook, friendfeed, ncbi, pubmed",50,"service oriented","Perl, R"
07/07/2008 05:17:00,"academia",35000,"asia","asia","NA",3,,"Post Doc / Research Scientist",10,6,"The area of bioinformatics you work in, Your achievements so far in your career, Writing papers","The work you do day-to-day, Your relationship with your manager/boss, The pay",7,"kegg","google,pubmed,web of sciences",30,"NA","Matlab"
07/07/2008 09:29:00,"academia",56200,"europe","europe","bio",5,"Data and Text Mining","Post Doc / Research Scientist",12,7,"The area of bioinformatics you work in, Your achievements so far in your career, Flexibility of hours and holidays","The work you do day-to-day",6,"i use software that i have developed myself","google docs",30,"NA","Perl, C/C++, R, Visual Basic"
07/07/2008 09:46:00,"NA",,"europe","europe","bio",2,"Genome analysis, Sequence analysis","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays",,9,"blast, databases","NA","NA","NA","Perl, Python"
07/07/2008 10:15:00,"academia",85000,"europe","europe","cs",5,"Sequence analysis, Structural Bioinformatics, Gene expression","PI / Group Leader / Team Leader",12,8,"The area of bioinformatics you work in, The work you do day-to-day, Writing papers","Your achievements so far in your career, The pay, The aims of the faculty/company you work for",9,"NA","NA",30,"NA","Java"
07/07/2008 10:18:00,"academia",25000,"europe","europe","NA",5,"Sequence analysis, Structural Bioinformatics, Systems Biology, Data and Text Mining","Masters / PhD / Entry Level",4,2,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","The aims of the faculty/company you work for",8,"bioclipse","wordpress, cmsmadesimple",5,"NA","Java, Lisp, PHP"
07/07/2008 10:44:00,"academia",,"europe","europe","bio",4,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Data and Text Mining","Post Doc / Research Scientist",10,4,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","Writing papers, Your relationship with your manager/boss",9,"phyml, muscle, gblocks, tree-puzzle, wu-blast, paml, hmmer, njview, jalview, mesquite,ensembl, ucsc browser,r/bioconductor","del.icio.us, google docs, itol, ncbi-blast, ensembl genome browser, biomart, webgestalt",10,"more data format standards common to multiple databases better data integration to find out properties of gene groups (orthology, expression, functional annotation, publications etc)","Perl, R, Matlab"
07/07/2008 13:10:00,"academia",24500,"europe","europe","math",3,"Genome analysis, Gene expression, Genetics and population analysis","Masters / PhD / Entry Level",5,3,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss","The pay",8,"asterias","asterias",30,"NA","C/C++, R"
07/07/2008 13:38:00,"academia",45000,"europe","europe","bio/math",6,"Gene expression","Senior Post doc / Senior Scientist",24,9,"The work you do day-to-day, The pay, Flexibility of hours and holidays","Your achievements so far in your career, Your relationship with your manager/boss",8,"NA","NA",25,"hard to tell. lots of useless research being done. statistics is not taken seriously enough.","Python, C/C++, R"
07/07/2008 15:08:00,"industry",120000,"north america","north america","cs",6,"Genome analysis, Genetics and population analysis, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss, Your relationship with your collegues, The pay, The aims of the faculty/company you work for",,9,"NA","ensembl",25,"firmly established as a vocation","Perl, Java"
07/07/2008 15:21:00,"academia",1500,"asia","europe","bio",3,"Gene expression","Masters / PhD / Entry Level",3,0,"Your relationship with your manager/boss, The pay, Flexibility of hours and holidays","The work you do day-to-day, Writing papers",6,"NA","NA",1,"NA","Perl, R"
07/07/2008 17:05:00,"government",47,"oceana","oceana","bio",3.5,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Data and Text Mining, Databases and Ontologies","Post Doc / Research Scientist",1,0,"The work you do day-to-day, The pay, Flexibility of hours and holidays","Writing papers, Your relationship with your manager/boss, Your relationship with your collegues",9,"blast,clustalw,phyml,artemis","emboss,gbrowse",15,"NA","Perl, R"
07/07/2008 18:01:00,"non-profit",,"north america","north america","chem",13,"Genome analysis, Sequence analysis, Structural Bioinformatics","PI / Group Leader / Team Leader",7,3,"The area of bioinformatics you work in, Your achievements so far in your career, The aims of the faculty/company you work for","The pay",8,"custom","bioinformatics.org, ncbi",40,"more a part of everyday biology research","C/C++, PHP"
07/07/2008 18:41:00,"academia",,"asia","north america","chem",3,"Systems Biology","Masters / PhD / Entry Level",1,"NA","The area of bioinformatics you work in","The pay",7,"NA","NA","NA","NA","Java, Python, C/C++"
07/07/2008 18:44:00,"NA",,"europe","africa","bio","NA",,"Masters / PhD / Entry Level","NA","NA",,,"NA","NA","NA","NA","NA",
07/07/2008 18:47:00,"academia",50000,"north america","north america","bio",2,"Genome analysis, Gene expression, Systems Biology, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",4,0,"The area of bioinformatics you work in, The aims of the faculty/company you work for, Flexibility of hours and holidays","The work you do day-to-day, Writing papers, The pay",9,"NA","NA","NA","NA","Perl, Python, R"
07/07/2008 18:49:00,"academia",65000,"middle east","north america","bio",10,"Genome analysis, Sequence analysis","Senior Post doc / Senior Scientist",17,15,"The pay, Flexibility of hours and holidays","Your relationship with your manager/boss, Your relationship with your collegues, The aims of the faculty/company you work for",0,"emboss, blast, interproscan","ncbi entrez, ncbi blast, firefox biobar",0.5,"subsumed into experimental biology. bioinformatics will cease to exist as a field in life sciences. it will be a ""field"" as much as ""pcr"" is a ""field"". it's about the biology, not about the tools.","Python"
07/07/2008 18:49:00,"NA",84000,"europe","africa","bio",5,"Genome analysis, Data and Text Mining","Senior Post doc / Senior Scientist",5,2,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","Writing papers, Your relationship with your collegues",5,"NA","zope3, grok","NA","who knows","Python"
07/07/2008 18:52:00,"academia",85000,"north america","north america","chem",5,"Genome analysis, Sequence analysis, Phylogenetics, Data and Text Mining, Databases and Ontologies","Post Doc / Research Scientist","NA","NA","The work you do day-to-day, The aims of the faculty/company you work for, Flexibility of hours and holidays","The pay",8,"blast, bioperl","NA",50,"more of the same:   1) taming the flood of data for the poor biologists 2) drawing conclusions from more data from more genomes","Perl"
07/07/2008 18:52:00,"academia",,"asia","europe","bio",6,"Structural Bioinformatics, Systems Biology, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level","NA","NA","The area of bioinformatics you work in, Writing papers, The aims of the faculty/company you work for, Flexibility of hours and holidays",,10,"pymol, sequence alignment tools, biological databases, binding site analysis, molecular modelling","NA",30,"with deep exploration, all the varied domains in bioinformatics together will help in contributing to society which is looking forward for more inventions (eg: for killing of life-threatening diseases)","Python"
07/07/2008 18:54:00,"academia",30000,"asia","asia","bio",6,"Genome analysis, Structural Bioinformatics","PI / Group Leader / Team Leader",21,2,"The area of bioinformatics you work in","Your achievements so far in your career, The pay",6,"gromacs,vmd,blast,hmmer,phylip,mega","google,ncbi",20,"it should become a common tool for the experimental biologist.","C/C++"
07/07/2008 18:54:00,"industry",75000,"north america","north america","bio",3,"Sequence analysis, Databases and Ontologies","Senior Post doc / Senior Scientist",3,1,"Your relationship with your manager/boss, Flexibility of hours and holidays","The aims of the faculty/company you work for",7,"blast,dnastar","blast",20,"NA","C#.Net"
